,place,info,문의 및 안내,홈페이지,주소,이용시간,휴일,주차,화장실,입장료,접근로,review,주차 요금,이용요금,체험,출입통로,장애인 주차 안내,엘리베이터,수유실,판매 품목,이용가능시설,주차요금,지정현황,체험가능 연령,유모차,휠체어,지체장애 기타 상세,입점브랜드,규모,대중 교통,주요시설,할인 정보,수용인원,오디오 가이드,시각장애 기타상세,관람석,점자 홍보물,보조견 동반,보유장비,안내 요원,시설이용료,부대시설,점자 블록,이용 시기,강습안내,청각 장애 기타상세,코스안내,영유아가족 기타상세,유아용보조의자,개장기간,대여안내,유도안내 설비,예약안내 홈페이지,객실,자막 비디오 가이드,수화 안내,매표소,입실시간,퇴실시간,객실내 취사 여부,식음료장,객실수,영업시간,대표메뉴,취급메뉴,큰활자 홍보물,홍보물,예약안내,객실유형,바비큐장여부,세미나실 여부,좌석수,사우나실 여부,캠프파이어 여부,스포츠 시설 여부,자전거 대여 여부,공용 PC실 여부,휘트니스 센터 여부,노래방 여부,청각장애용 객실,뷰티시설여부,공용 샤워실 여부,청각장애 기타상세,보조견동반
5875,병영서가네,"병영 서가네는 전라남도 강진군 병영면 삼인리에 있는 백반집으로 연탄불에 굽는 불고기로 유명하다.
현지인들이나 가족 단위 여행객은 물론이고 관광버스로도 많은 손님이 방문하는 곳이다. 내부는 깔끔하고 넓으며 모두 테이블 형태로 되어 있다. 대표 메뉴는 가마솥 연탄 불고기 백반으로 연탄불에 구워 불향이 가득한 돼지불고기와 갓 지은 솥 밥이 나온다. 메추리알 조림, 간장게장, 김치, 잡채, 두부, 나물 등 다양한 밑반찬과 함께 고등어구이, 홍어, 게장 등이 나오고 제철에 맞는 국이 뚝배기에 푸짐하게 나와 각자 덜어 먹을 수 있다. 후식으로 직접 만든 식혜와 커피가 준비돼 있다
주변에 다산초당, 주작산 자연휴양림, 강진만 생태공원, 영랑생가 등이 있어 연계 관광이 가능하다
※ 반려동물 동반 불가",,https://blog.naver.com/seogane0892,전라남도 강진군 병영성로 73,,매주 화요일,"있음 (승용차 60대, 대형차 10대) / 주차요금 무료",,,,숯불불고기도 맛있지만 갈비탕도 푸짐하고 맛있어요. 겨울에는 난로옆에서 구워진 군고구마랑 식혜랑 후식까지 먹고나면 세상 부러울 것이 없네요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~20:00 (브레이크 타임 14:50~17:00),가마솥 연탄불고기백반,"한방갈낙탕, 한방갈비탕",,,,,,,,,,,,,,,,,,,
5876,원조제일돌곱창,"원조 제일돌곱창은 전라남도 목포시 중동1가에 있는 곱창 전문점으로 1965년부터 외할머니, 어머니, 딸로 3대에 걸쳐 전수되고 있는 맛집이다. 대표 메뉴는 돌곱창전골과 소금구이특모듬, 양념구이특모듬이 있다. 소금구이특모듬에는 곱창, 막창, 대창, 특양이 골고루 들어가 있어 다양한 맛을 즐길 수 있다. 또한, 기름이 많아 굽기 까다로운 곱창과 대창을 대파, 양파, 감자, 버섯과 함께 직접 구워주고 먹기 좋게 잘라줘서 식사에 집중할 수 있다. 염통, 특양, 막창, 곱창, 대창 순으로 먹는 것이 가장 좋으며, 특제 간장 소스에 찍거나 부추, 상추 겉절이에 싸서 먹는다.
간장, 청양고추, 고추냉이, 식초로 구성된 특제 간장 양념은 곱창구이의 느끼함을 잡기에 좋으며 방문객들에게 인기가 좋다. 구이를 주문했다면 1인분도 주문 가능한 곱창전골과 함께 먹으면 궁합이 잘 맞는다.",,,전라남도 목포시 해안로173번길 28,,매주 일요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30~22:00,소금구이특모듬 / 돌곱창전골,소금구이특모듬 / 돌곱창전골 / 양념구이특모듬 / 라면사리 외,,,,,,,,,,,,,,,,,,,
5878,돌집,"돌집은 전라남도 목포시 복만동에 있는 원조 백반전문점이다. 한자리에서 50년 가까이 전라도식 밥상을 이어오고 있는데 돌집 덕분에 백반 골목이라는 이름이 생겨났을 정도다.
백반을 주문하면 찌개, 생선구이, 조림, 젓갈, 나물 등 15가지 이상의 반찬이 커다란 양은 쟁반에 담겨 나오는데, 쟁반째 놓고 먹는 게 보통이다. ‘목포 먹갈치찜 백반’은 목포 먹갈치를 얼큰하게 조려 반주와 함께 곁들이는 식사로 인기가 많다, 아침 식사가 가능한 백반집으로 초등학생부터는 1인분 이상 주문이 필수이다. 식당 인근에 건해산물상가거리와 목포진역사공원이 있어 연계 관광이 가능하다.",,,전라남도 목포시 번화로 67,,연중무휴,없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08:00~20:00
브레이크타임 15:00~17:00
라스트오더 19:30",갈치찜백반,갈치찜백반 / 김치찌개백반 / 조기찌개백반 / 민어지리탕(계절음식) 외,,,,,,,,,,,,,,,,,,,
5879,우정식육식당,"소고기로 유명한 우정 식육식당은 전라남도 목포시 상동에 있다. 대표 메뉴인 ‘한우암소와 낙지탕탕이’는 낙지, 소고기, 마늘, 파, 고추를 다져 넣어 고소한 맛과 식감을 즐길 수 있다. 항구도시 목포답게 낙지와 한우와의 조합은 전국 어디서도 보기 힘든 독특하면서 미식을 자극하는 메뉴이다. 기본 찬으로 선짓국, 한우 생간, 천엽, 육회 등이 기름소금과 함께 나오고 작은 뚝배기에 선지와 고기가 들어간 국이 서비스로 나오는데 국물이 맑고 담백하다. 생고기, 육회, 미식가 모둠도 주문량이 많은 인기 메뉴고 식사 메뉴로 갈비탕, 불고기백반, 떡국, 육개장이 있다. 식당 인근에 평화광장, 양을산 산림욕장, 달맞이 공원, 갓바위 목포 스카이워크 등이 있어 연계 관광이 가능하다.",,,전라남도 목포시 신흥로69번길 18-1,,연중무휴,있음 (식당 앞 공영주차장) / 주차요금 1시간 무료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~22:00,한우암소와 낙지탕탕이,"생고기 / 육회 / 미식가 모둠 / 살치살,간접살,안창살 / 생삼겹살 외",,,,,,,,,,,,,,,,,,,
5880,태동반점,"태동반점은 전라남도 목포시 죽동에 있는 중식당이다. 식당의 외관에서 뿐 아니라 음식의 맛에서도 80년대 레트로 감성을 느낄 수 있는 곳이다. 대표 메뉴는 ‘중깐’인데 짜장 소스를 만들 때 사용하는 각종 재료들을 잘게 다져 볶아낸 유니짜장을 목포에서는 중깐이라 부른다. 사용하는 면이 일반 짜장면보다 얇고 면 위에 달걀 프라이와 오이, 완두콩을 올려 줘 옛 추억을 떠올리게 한다. 중깐을 주문하면 탕수육이 나오는데, 기본 탕수육 소스에 케첩을 풀어 붉은색을 낸 옛날식 탕수육 소스의 전형적인 맛이다. 짬뽕, 우동, 간짜장, 해물덮밥도 인기 메뉴다.",,,전라남도 목포시 마인계터로40번길 10-1,,"매달 첫째주, 셋째주 화요일",없음,,,,일반적인 짜장과는 조금다른 한번쯤은 드셔보세요~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11:00~19:00
브레이크타임 14:40~15:40
※ 재료 소진 시 조기 마감",중깐,중깐 / 짜장 / 짬뽕 / 삼선간짜장 / 잡채밥 / 볶음밥 외,,,,,,,,,,,,,,,,,,,
5881,달스윗,"달스윗은 전라남도 완도군 완도읍 군내리에 있는 디저트 카페다. 완도 국립 수산물관리원으로 사용되던 건물을 리모델링해 카페로 영업 중이다. 달스윗의 대표 메뉴는 전복 한 마리가 통째로 들어간 ‘전복빵’으로 잘 익은 전복과 함께 완도 명물인 미역, 다시마, 전복 내장을 갈아 넣어 맛이 좋고 건강에도 좋다. 전복의 쫄깃함과 빵의 고소함을 동시에 느낄 수 있어 남녀노소 누구나 즐길 수 있다. 출시 이후 다양한 방송 매체에 소개되어 인기를 끌고 있으며 선물용으로도 판매한다. 해초라떼 역시 특허받은 달스윗의 해초 음료로 바다향을 느낄 수 있는 건강음료이다. 다양한 빵과 함께 메론라떼, 슈크림라떼, 카푸치노 등이 있다. 카페 내부는 아기자기한 조명과 함께 포토존을 꾸며 놓았다. 주차는 인근 공영 주차장을 이용해야 한다. 인근에 완도수목원, 완도타워 청해 포구 촬영장, 완도타워 모노레일 등이 있다.
※ 반려동물 야외 테라스에서만 동반 가능",,http://www.달스윗.com,전라남도 완도군 군내길 3 국립수산물품질검사원,,연중무휴,가능,,,출입구까지 경사로가 설치되어 있음,,,,,주출입구는 경사로가 있어 휠체어 접근 가능함(수동문),,,,,,,,,,,의자식 테이블 있음_무장애 편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09:00~20:00 (일요일 12:00~20:00)
19:50 라스트오더",해초라떼,해초라떼 / 초코라떼 / 고구마라떼 / 수제티 등,,,,,,,,,,,,,,,,,,,
5882,완도어반,"완도어반은 전라남도 완도군 완도읍 군내리에 있는 생선구이 전문점이다. 완도항 여객터미널 바로 맞은편에 있어 접근성이 좋다. 대표 메뉴는 화덕 생선구이로 대형 화덕에 구워 겉은 바삭하고 속은 촉촉하며 생선 자체가 신선해 맛이 좋고 짭짤하게 간이 돼 있어 밥반찬으로 좋다. 전복구이는 탱글탱글한 식감과 고소한 맛이 일품이고 광어회 무침, 전복죽도 인기 메뉴다. 밑반찬은 셀프 바가 있어 자유롭게 이용할 수 있다. 주차가 가능하고 단체석이 준비돼 있어 가족 모임이나 단체 회식도 할 수 있다. 여객 터미널을 이용하는 여행객들의 아침 식사로도 좋다. 인근에 완도수목원, 완도타워, 청해 포구 촬영장, 완도타워 모노레일 등이 있다.
※ 반려동물 동반 가능(케이지나 유모차 필수)",,http://instagram.com/wando.urban,전라남도 완도군 장보고대로 334,,연중무휴,있음 / 주차요금 무료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30~24:00 (라스트오더 23:30),화덕생선구이정식,화덕전복구이 정식 / 화덕갈치구이 정식 / 전복죽 / 광어 회무침 / 전복 회무침 외,,,,,,,,,,,,,,,,,,,
5883,최선장식당,"최선장식당은 전라남도 완도군 완도읍 군내리에 있는 복요리 전문점이다. 완도 연안여객선 터미널에서 가깝다. 대표 메뉴는 복탕으로 10여 가지 반찬과 함께 나온다. 복탕과 함께 미나리를 가득 주는데 국물이 끓어올랐을 때 넣어 데쳐 양념장에 찍어 먹으면 맛있다. 신선한 복어를 사용하여 건강하고 담백한 식감과 풍미가 살아있고 콩나물의 시원함과 미나리의 향긋함이 국물 맛을 더해준다. 술안주로도 잘 어울리고 식사 요리로도 손색이 없다, 온라인에서 복어지리탕 밀키트도 판매하고 있어 집에서 즐길 수 있다. 단체석을 위한 룸도 있고 테이블 수도 많아 이용이 편리하다. 완도수목원, 완도타워, 청해 포구 촬영장, 완도타워 모노레일 등이 가까이 있어 연계 관광을 할 수 있다.
※ 반려동물 동반 불가",,,전라남도 완도군 군내3번길 23-5,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00~21:00,복어지리탕,복어지리탕 / 세꼬시 / 장어탕 / 복어튀김 등,,,,,,,,,,,,,,,,,,,
5884,영천수산,"영천식당은 전라남도 장흥군 안양면 운흥리에 있는 장어구이 전문점이다. 직접 양식한 국내산 민물장어만 취급해 싱싱하고 알이 굵다. 주차장이 넓어 자차를 이용하는 것이 편하고 주말이나 공휴일에는 손님이 많아서 미리 예약을 하지 않으면 대기가 있을 수 있다. 민물장어 직판장에서 장어를 구입한 뒤 상차림비를 지불하면 직원이 직접 먹기 좋게 구워주고 잘라준다. 무한으로 제공되는 셀프 바에는 밥, 국, 반찬 등이 있어 필요한 만큼 가져다 먹을 수 있다. 가까이에 정남진편백숲우드랜드, 정남진전망대 천관산자연휴양림, 수문해수욕장이 있어 연계 관광을 할 수 있다.
※ 반려동물 동반 불가",,https://www.instagram.com/eel_youngcheun,전라남도 장흥군 안양로 151,,매주 일요일,있음 / 주차요금 무료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~21:00 (브레이크 타임 15:00~16:30 / 라스트 오더 19:30),민물장어구이,장어액기스 등,,,,,,,,,,,,,,,,,,,
5885,달님이네맛집,"진도군청이 자리한 다운타운에서도 중심가에 위치하고 있는 달님이네맛집은 2020년 4월 식객 허영만 백반기행에 나온 곳으로 매장 곳곳에는 유명인들의 사진이 걸려있다. 간장게장, 꽃게무침, 생선구이, 갈치조림 등 백반을 위주로 하는 다양한 메뉴가 준비되어 있는데 모든 메뉴는 2인분 이상 주문해야 한다. 방송에 나왔던 김국 백반은 현재 기본으로 제공하는 국으로 소박하고 구수한 김국이 나온다. 김국은 소금 간 없이 생굴에 참기름을 넣어 볶다가 끓여 낸다고 한다. 진도의 손맛 넘치는 각종 밑반찬과 함께 주메뉴를 즐기면 정갈하고 든든한 한 끼를 먹을 수 있다. 반찬은 계절에 따라 달라질 수 있고 리필도 가능하다.
※ 반려동물 동반 불가",,,전라남도 진도군 서문길 8-21 진도청년회의소 1층,,정해지지 않음,없음(길가나 공용주차장 이용),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00~20:00,백반 정식,"양푼이 동태탕, 삼계탕 등",,,,,,,,,,,,,,,,,,,
5886,자영이네,"자영이네는 진도군 중심가 안쪽 골목길에 있는 자영이네는 전라도 백반 맛집이다. 메뉴는 백반 하나로 단일 메뉴이고, 3인분 이상만 주문 가능하다. 자리에 착석하면 20여 가지의 반찬이 내어진다. 메인 메뉴는 고등어조림과 닭볶음탕, 잡채가 나오며, 홍합이 가득한 미역국도 맛볼 수 있다. 여러 가지 반찬과 함께 메인 메뉴까지 제공되어 합리적인 가격으로 푸짐하고 넉넉한 인심의 백반을 즐길 수 있다. 재료 소진 시 조기 마감을 하기 때문에 전화 문의 후 방문하는 것을 추천한다.",,,전라남도 진도군 쌍정2길 15-7,,미정,없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~14:00,백반,백반,,,,,,,,,,,,,,,,,,,
5887,남경회관,"남경회관은 전라남도 목포시 상동에 있는 백반 맛집이다. 메뉴도 백반과 아귀찜 두 가지뿐이다. 2인 이상 주문이 가능한 백반엔 찌개와 계란찜을 포함해서 각종 나물과 생선구이, 제육볶음, 잡채 등 전라도식으로 푸짐하게 나온다. 저렴한 가격에 다양한 음식을 맛볼 수 있어 인기가 많다. 칼칼한 안주나 식사를 원한다면 아귀찜도 맛있다. 가까운 곳에 평화광장, 달맞이공원 양을산 산림욕장이 있어 식사후 산책하기에 좋다.
※ 반려동물 동반 불가",,,전라남도 목포시 하당로68번길 24,,"매달 2, 4번째 수요일 정기휴무",없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~21:00,백반,"아구찜 (중, 대)",,,,,,,,,,,,,,,,,,,
5890,쌍교숯불갈비 담양 본점,"쌍교숯불갈비는 죽녹원, 메타세콰이어길 등 담양의 주요 관광자에서 차량으로 10~15분 거리에 위치해 있다. 소문난 맛집으로 항상 대기가 있지만, 대기 시스템을 잘 갖추고 있어서 자리 순환이 빠르다. 1층에는 큰 홀과 작은 홀이 있고, 2층에는 작은 홀과 개별 룸이 있다. 대표 메뉴는 돼지갈비이며, 기본 간장베이스의 양념과 매운맛의 양념 중 선택할 수 있다. 담양의 대표 음식인 한우 떡갈비도 맛볼 수 있으며, 또 다른 대표메뉴인 들깨수제비도 있다.
주말 및 공휴일 저녁에는 조기 마감할 수도 있으니 전화 문의 후 방문하는 것이 좋으며, 주말 예약은 받지 않고 있어 방문한 순서대로 식사를 할 수 있도록 하고 있다.",,http://www.ssangkyo.com/,전라남도 담양군 송강정로 212,,연중무휴,"가능
요금(무료)",,,,여기 너무 맛있어요.. 시어른들도 좋아하시고 아이들도 좋아하네요.. 근데 우리아이는 떡갈비보다 토마토 카프라제가 더 생각난다고... 사이드반찬도 맛있고 가족들이 가기좋은곳입니다. 시설도 깨끗하고 음식도 맛있는 좋은 음식점이었습니다. 나중에 알고보니 유명한 음식점이었어요. 직원분들도 친절하고 아기데리고 가기에도 좋은 곳입니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11:00~21:00
라스트오더 20:20",돼지갈비,돼지갈비 / 돼지떡갈비 / 매운갈비 / 들깨수제비 외,,,,,,,,,,,,,,,,,,,
5892,담양앞집,"담양 떡갈비와 국수를 함께 내어주는 것으로 유명한 식당이다. 지역 농산물을 활용하는 것은 물론, 재료 본연의 맛과 풍미를 살려 조리하는 것이 특징이다. 이곳에서 떡갈비를 주문하면 서양식 브런치처럼 하나의 큰 접시에 샐러드와 함께 담아준다. 메밀과 담양 댓잎을 섞어 자가 제면한 국수도 일품이다.",,,전라남도 담양군 담양읍 죽향문화로 22,,매주 화요일,가능,,,출입구까지 경사로가 설치되어 있음,,,,,주출입구는 경사로가 있어 휠체어 접근 가능함(수동문/자동문),,,,,,,,,,,의자식 테이블 있음_무장애 편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[평일]
- 11:00~21:00
- 준비시간 15:00~17:00
- 마지막 주문 19:30
[주말]
- 11:00~21:00
- 준비시간 16:00~17:00
- 마지막 주문 20:00",담양떡갈비국수,죽순바삭만두 / 반반 숯불 떡갈비 / 죽순들기름국수 등,,,,,,,,,,,,,,,,,,,
5893,로타리식당,"여수 서 시장 건너편에 있는 로타리 식당은 백반으로 유명한 한식당이다. 시설 좋은 대형 식당은 아니지만 현지인들이 추천할 만큼 오래된 곳으로 맛이 좋다.
대표 메뉴 백반은 돌게장, 양념게장, 갓김치, 제육볶음, 꽃게탕 등 여수 특산물을 한상 위에서 맛볼 수 있다는 장점이 있다. 삼겹살, 돼지갈비, 오리 불고기, 야채 불고기 등 육류 메뉴도 갖추고 있어 다양하게 즐길 수 있다. 8시부터 영업을 해 아침 식사도 가능하다.",,,전라남도 여수시 서교3길 2-1 (서교동),,연중무휴,가능 (인근 유료주차장),,,,"여수로타리 식당, 한입 먹는 순간 감탄이 절로 나와! 싱싱한 재료에 깊은 맛이 살아있고, 정성 가득한 손맛이 여수 바다처럼 넉넉했어.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00~20:00,백반,삼겹살 / 돼지갈비 / 오리불고기 등,,,,,,,,,,,,,,,,,,,
5894,싱싱게장마을,"줄 서서 먹는 유명 맛집으로, 게장만을 판매하는 돌게장백반 단일 메뉴 음식점이다. 밥과 게장은 리필이 가능하기 때문에 인원수에 맞게 주문해야 한다. 밑반찬으로 젓갈, 김치, 파래무침 등이 기본 제공되며, 조기찌개, 서대구이, 간장새우 등 다른 곳에서는 메인 메뉴가 될 만한 음식도 반찬으로 나온다. 게가 싱싱해서 맛이 고소하고 살도 실하다. 현지인도 추천하는 가성비 음식점으로, 재료가 소진되는 대로 문을 닫는다. 오후 3시 전후로 마감되니 일찍 찾아가는 것이 좋다.",,,전라남도 여수시 문수6길 40 (문수동),,매월 셋째 주 수요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30~15:00 (라스트오더 14:30),게장백반,양념게장 / 간장게장,,,,,,,,,,,,,,,,,,,
5896,두꺼비게장(원조두꺼비게장),"두꺼비 게장은 큰 건물을 통째 사용할 만큼 많은 이들이 찾는 여수의 대표 맛집이다. 수많은 방송 프로그램에 소개되면서 입소문이 크게 난 곳이다. 메뉴로 간장게장, 양념게장, 전복장, 갈치조림 등이 있으며 모든 메뉴는 포장이 가능하다. 새우장이나 전복장의 인기도 게장 못지않게 맛이 깊고, 갈치조림도 별미이다.",,,전라남도 여수시 봉산남3길 12 (봉산동),,연중무휴,가능,,,,게장 리필도 되고 맛있어요 밥도둑입니다. 주변 주차하기가 좀 힘들긴 하지만 갓김치도 맛있고 한번쯤 가볼만 해요 진짜 맛있어요. 평소 게장 잘 안 먹는 저도 여기 오면 흡입 ㅎㅎ 입니다. 항상 사람많고 동네분들도 많이 오시더라구요. 꼭 맛보고 싶어요 오와 게장맛집 맛있겠네요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00~21:00 (라스트오더 20:20),꽃게장정식,꽃게장정식 / 간장돌게장 / 양념돌게장 등,,,,,,,,,,,,,,,,,,,
